Datetime,T-C,RH-%,Tdew-C,windDirection,windSpeed-m/s,pressure-mbar,solarRadiation-W/m2,
11/23/2014 15:20,14.84,47.8,3.89,191,0,1017.9,36,
11/23/2014 15:25,14.7,48.1,3.85,191,0,1018,33,
11/23/2014 15:30,14.7,48,3.82,191,0.3,1018.1,42,
11/23/2014 15:35,14.65,48.2,3.83,191,0.3,1018,38,
11/23/2014 15:40,14.62,48.4,3.86,190,0.3,1018.1,27,
11/23/2014 15:45,14.48,48.8,3.85,190,0,1018,19,
11/23/2014 15:50,14.31,49,3.75,190,0,1017.9,14,
11/23/2014 15:55,14.1,49.4,3.68,190,0,1017.9,9,
11/23/2014 16:00,14.17,49.8,3.85,190,0,1018,6,
11/23/2014 16:05,14.34,49.2,3.84,178,0.5,1018.1,2,
11/23/2014 16:10,14.1,49.7,3.76,177,0.3,1018.2,1,
11/23/2014 16:15,14.1,49.6,3.73,178,0.3,1018.2,1,
11/23/2014 16:20,14.19,49.4,3.76,183,0.3,1018.4,1,
11/23/2014 16:25,13.98,49.6,3.62,181,0,1018.4,1,
11/23/2014 16:30,14.05,49.6,3.69,191,0.3,1018.4,1,
11/23/2014 16:35,13.95,49.6,3.59,195,0.5,1018.4,1,
11/23/2014 16:40,13.93,49.7,3.61,191,0.3,1018.6,1,
11/23/2014 16:45,13.86,49.8,3.57,173,0.3,1018.4,1,
11/23/2014 16:50,13.95,49.7,3.62,181,0.3,1018.4,1,
11/23/2014 16:55,13.98,49.6,3.62,180,0,1018.5,1,
11/23/2014 17:00,13.76,50,3.53,191,0,1018.4,1,
11/23/2014 17:05,13.69,50.1,3.5,175,0.3,1018.4,1,
11/23/2014 17:10,13.5,50.5,3.43,175,0,1018.3,1,
11/23/2014 17:15,13.74,50.4,3.63,175,0.3,1018.5,1,
11/23/2014 17:20,13.76,50.3,3.62,175,0,1018.5,1,
11/23/2014 17:25,13.64,50.5,3.56,175,0.3,1018.5,1,
11/23/2014 17:30,13.59,50.6,3.55,166,0.5,1018.6,1,
11/23/2014 17:35,13.64,50,3.42,175,1.3,1018.7,1,
11/23/2014 17:40,13.5,49.8,3.24,183,1.3,1018.6,1,
11/23/2014 17:45,13.26,50.8,3.3,167,0.5,1018.7,1,
11/23/2014 17:50,13.06,51,3.17,173,0.8,1018.8,1,
11/23/2014 17:55,12.92,51.1,3.07,166,0.5,1018.8,1,
11/23/2014 18:00,12.7,51.4,2.95,166,0.5,1018.7,1,
11/23/2014 18:05,12.49,51.3,2.72,154,0.8,1018.8,1,
11/23/2014 18:10,12.49,51.1,2.67,188,0.8,1018.7,1,
11/23/2014 18:15,12.41,50.9,2.54,170,0.5,1018.9,1,
11/23/2014 18:20,12.46,50.5,2.48,173,1.3,1018.8,1,
11/23/2014 18:25,12.44,50.1,2.34,177,1.8,1018.8,1,
11/23/2014 18:30,12.36,50.4,2.35,171,1,1018.9,1,
11/23/2014 18:35,12.27,50.6,2.33,177,0.5,1018.9,1,
11/23/2014 18:40,12.12,50.7,2.22,166,1,1018.7,1,
11/23/2014 18:45,12.05,51.1,2.26,167,1,1018.9,1,
11/23/2014 18:50,11.88,51.4,2.19,168,1.3,1019,1,
11/23/2014 18:55,11.73,51.8,2.16,145,1,1019.1,1,
11/23/2014 19:00,11.66,51.8,2.09,167,1.3,1019,1,
11/23/2014 19:05,11.49,52.4,2.1,168,0,1018.9,1,
11/23/2014 19:10,11.42,52.6,2.08,163,0.5,1018.9,1,
11/23/2014 19:15,11.25,53,2.03,167,0.3,1018.8,1,
11/23/2014 19:20,11.15,53.2,1.99,185,0,1018.7,1,
11/23/2014 19:25,11.03,53.4,1.93,171,0,1018.7,1,
11/23/2014 19:30,11,53.3,1.88,136,0.3,1018.7,1,
11/23/2014 19:35,10.96,53.4,1.87,164,0.8,1018.8,1,
11/23/2014 19:40,10.86,53.6,1.83,156,0.5,1019,1,
11/23/2014 19:45,10.76,53.6,1.73,163,0,1018.8,1,
11/23/2014 19:50,10.64,53.9,1.7,150,0,1018.7,1,
11/23/2014 19:55,10.47,54,1.57,178,0,1018.6,1,
11/23/2014 20:00,10.34,54.4,1.55,181,0,1018.5,1,
11/23/2014 20:05,10.34,54.3,1.52,181,0,1018.5,1,
11/23/2014 20:10,10.37,54.1,1.5,163,0.3,1018.5,1,
11/23/2014 20:15,10.39,53.8,1.44,167,0.5,1018.6,1,
11/23/2014 20:20,10.17,53.7,1.21,174,0.5,1018.6,1,
11/23/2014 20:25,10.03,54.1,1.18,168,0.5,1018.6,1,
11/23/2014 20:30,10.03,54.1,1.18,173,1.5,1018.7,1,
11/23/2014 20:35,9.95,54.3,1.16,171,1.3,1018.8,1,
11/23/2014 20:40,9.83,54.8,1.18,181,1,1018.7,1,
11/23/2014 20:45,9.83,54.8,1.18,168,1.3,1018.7,1,
11/23/2014 20:50,9.68,54.9,1.06,171,1.3,1018.8,1,
11/23/2014 20:55,9.51,55.5,1.05,181,1.3,1018.6,1,
11/23/2014 21:00,9.36,56.2,1.09,181,0.3,1018.7,1,
11/23/2014 21:05,9.31,56.6,1.14,166,0.8,1018.7,1,
11/23/2014 21:10,9.09,57.3,1.1,150,0.3,1018.7,1,
11/23/2014 21:15,8.82,58.5,1.14,135,0,1018.5,1,
11/23/2014 21:20,8.79,59.5,1.35,152,0.3,1018.8,1,
11/23/2014 21:25,8.67,59.7,1.28,184,0,1018.6,1,
11/23/2014 21:30,8.64,60.5,1.44,170,0.3,1018.7,1,
11/23/2014 21:35,8.62,61,1.53,160,0.8,1018.7,1,
11/23/2014 21:40,8.62,61.6,1.67,164,0.5,1018.8,1,
11/23/2014 21:45,8.54,62,1.68,175,1,1018.7,1,
11/23/2014 21:50,8.47,62.1,1.64,170,0.8,1018.5,1,
11/23/2014 21:55,8.19,62.5,1.46,105,0,1018.4,1,
11/23/2014 22:00,8.34,63.3,1.78,157,0.8,1018.4,1,
11/23/2014 22:05,8.29,63.7,1.83,171,1.3,1018.4,1,
11/23/2014 22:10,8.14,64.2,1.79,181,0.8,1018.5,1,
11/23/2014 22:15,8.14,64.8,1.92,181,1,1018.3,1,
11/23/2014 22:20,8.05,65.4,1.97,194,1,1018.4,1,
11/23/2014 22:25,7.87,65.8,1.88,188,0.8,1018.2,1,
11/23/2014 22:30,7.79,66.7,1.99,191,0.8,1018.4,1,
11/23/2014 22:35,7.77,67.2,2.08,199,0.8,1018.5,1,
11/23/2014 22:40,7.67,67.5,2.04,185,0.3,1018.4,1,
11/23/2014 22:45,7.57,68,2.05,195,0.3,1018.3,1,
11/23/2014 22:50,7.57,68.6,2.18,160,0.5,1018.4,1,
11/23/2014 22:55,7.47,69,2.16,187,0.3,1018.2,1,
11/23/2014 23:00,7.54,69.2,2.27,181,0.5,1018.3,1,
11/23/2014 23:05,7.49,69.6,2.3,199,1,1018.1,1,
11/23/2014 23:10,7.37,69.7,2.21,180,0.3,1018.1,1,
11/23/2014 23:15,7.42,70.2,2.36,190,0.8,1018,1,
11/23/2014 23:20,7.32,70.4,2.3,198,0.3,1018,1,
11/23/2014 23:25,7.32,70.6,2.34,185,0.3,1018,1,
11/23/2014 23:30,7.27,70.6,2.29,171,0,1018,1,
11/23/2014 23:35,7.14,71.2,2.28,170,0,1017.9,1,
11/23/2014 23:40,6.96,71.6,2.19,125,0,1017.9,1,
11/23/2014 23:45,6.94,71.9,2.23,112,0,1017.8,1,
11/23/2014 23:50,6.91,72.2,2.26,114,0,1017.7,1,
11/23/2014 23:55,7.02,72.3,2.38,114,0,1017.6,1,
11/24/2014 0:00,7.24,72.4,2.62,159,0.5,1017.4,1,
11/24/2014 0:05,7.29,72.5,2.68,187,0.3,1017.6,1,
11/24/2014 0:10,7.32,72.5,2.71,185,0.5,1017.6,1,
11/24/2014 0:15,7.29,72.8,2.74,201,0.8,1017.4,1,
11/24/2014 0:20,7.29,72.8,2.74,199,0.8,1017.3,1,
11/24/2014 0:25,7.24,73,2.73,195,0.5,1017.2,1,
11/24/2014 0:30,7.27,73.2,2.8,194,0.5,1017.1,1,
11/24/2014 0:35,7.32,73.2,2.85,192,0,1017.1,1,
11/24/2014 0:40,7.32,73.2,2.85,192,0,1017.2,1,
11/24/2014 0:45,7.27,73.3,2.82,192,0,1017.2,1,
11/24/2014 0:50,7.34,73.4,2.91,192,0,1017.2,1,
11/24/2014 0:55,7.54,73.6,3.14,166,0,1017.3,1,
11/24/2014 1:00,7.62,73.7,3.23,156,0,1017,1,
11/24/2014 1:05,7.74,73.9,3.39,166,0.3,1016.9,1,
11/24/2014 1:10,7.64,74.1,3.33,156,0,1016.6,1,
11/24/2014 1:15,7.54,74.2,3.25,156,0,1016.6,1,
11/24/2014 1:20,7.44,74.5,3.21,152,0,1016.5,1,
11/24/2014 1:25,7.34,74.6,3.13,100,0,1016.7,1,
11/24/2014 1:30,7.42,75,3.29,91,0,1016.7,1,
11/24/2014 1:35,7.59,75,3.45,91,0,1016.5,1,
11/24/2014 1:40,7.62,75.1,3.5,91,0,1016.5,1,
11/24/2014 1:45,7.82,75.3,3.73,91,0,1016.6,1,
11/24/2014 1:50,7.97,75.8,3.97,87,0,1016.5,1,
11/24/2014 1:55,8.09,76.5,4.22,67,0,1016.6,1,
11/24/2014 2:00,8.14,77,4.36,88,0.3,1016.4,1,
11/24/2014 2:05,8.14,77.8,4.51,73,0.3,1016.3,1,
11/24/2014 2:10,8.09,78.2,4.53,94,0,1016.3,1,
11/24/2014 2:15,8.02,78.7,4.55,114,0,1016.3,1,
11/24/2014 2:20,7.69,78.5,4.2,74,0.3,1016.1,1,
11/24/2014 2:25,7.72,79.6,4.42,58,0.8,1016.2,1,
11/24/2014 2:30,7.74,79.9,4.5,72,0.8,1015.9,1,
11/24/2014 2:35,7.64,80.2,4.45,55,0.8,1015.7,1,
11/24/2014 2:40,7.84,81.8,4.93,62,0.5,1015.6,1,
11/24/2014 2:45,7.97,82.7,5.22,90,0.3,1015.5,1,
11/24/2014 2:50,8,82.7,5.25,90,0,1015.6,1,
11/24/2014 2:55,8.62,85.2,6.28,93,0.5,1015.4,1,
11/24/2014 3:00,8.82,87.5,6.87,84,1.3,1015.2,1,
11/24/2014 3:05,8.79,88.8,7.05,52,0.5,1015.2,1,
11/24/2014 3:10,8.74,89.6,7.13,87,0.3,1014.9,1,
11/24/2014 3:15,8.77,90.5,7.31,80,0.8,1014.7,1,
11/24/2014 3:20,8.72,91.2,7.37,76,0.8,1014.4,1,
11/24/2014 3:25,8.77,91.7,7.5,79,1,1014.4,1,
11/24/2014 3:30,8.84,92,7.62,91,0.5,1014.4,1,
11/24/2014 3:35,8.89,92.2,7.7,88,0,1014.4,1,
11/24/2014 3:40,9.06,92.7,7.95,90,0.3,1014.2,1,
11/24/2014 3:45,9.24,92.8,8.14,101,0.5,1014,1,
11/24/2014 3:50,9.41,93,8.35,87,0.8,1013.9,1,
11/24/2014 3:55,9.61,93,8.54,91,0.8,1014,1,
11/24/2014 4:00,9.51,92.6,8.38,76,0.8,1013.7,1,
11/24/2014 4:05,8.87,92.7,7.76,62,1.3,1013.5,1,
11/24/2014 4:10,8.72,92.9,7.64,55,1.3,1013.4,1,
11/24/2014 4:15,8.67,93.1,7.63,58,1,1013.4,1,
11/24/2014 4:20,8.69,93.2,7.66,51,0.8,1013.2,1,
11/24/2014 4:25,8.64,93.5,7.66,53,0.8,1013.1,1,
11/24/2014 4:30,8.62,93.7,7.67,58,0.8,1013.2,1,
11/24/2014 4:35,8.72,93.8,7.79,66,0.3,1012.9,1,
11/24/2014 4:40,8.92,94,8.02,49,0.5,1012.9,1,
11/24/2014 4:45,8.87,93.9,7.95,38,0.5,1012.7,1,
11/24/2014 4:50,8.94,94.1,8.05,45,0.3,1012.5,1,
11/24/2014 4:55,10.1,94.8,9.31,84,1,1012.4,1,
11/24/2014 5:00,10.66,94.4,9.81,81,0.8,1012.2,1,
11/24/2014 5:05,11.2,94.3,10.33,83,1,1012.3,1,
11/24/2014 5:10,11.49,93.9,10.55,84,1,1012.2,1,
11/24/2014 5:15,11.69,93.9,10.75,125,1,1012,1,
11/24/2014 5:20,11.78,93.6,10.79,102,1,1011.9,1,
11/24/2014 5:25,11.95,93.5,10.95,72,0.8,1011.6,1,
11/24/2014 5:30,12.15,93.5,11.15,84,1.3,1011.4,1,
11/24/2014 5:35,12.34,93.3,11.3,76,1,1011.2,1,
11/24/2014 5:40,12.49,93,11.4,70,0.8,1011.1,1,
11/24/2014 5:45,12.61,92.9,11.51,93,1.3,1010.9,1,
11/24/2014 5:50,12.7,92.6,11.55,95,1.3,1010.9,1,
11/24/2014 5:55,12.7,92.4,11.51,72,0.8,1010.7,1,
11/24/2014 6:00,12.82,92.4,11.63,107,1,1010.6,1,
11/24/2014 6:05,12.97,92.3,11.77,110,1.3,1010.6,1,
11/24/2014 6:10,12.97,92,11.72,122,1,1010.6,1,
11/24/2014 6:15,13.09,92,11.83,118,1,1010.6,1,
11/24/2014 6:20,13.18,91.8,11.89,108,1.3,1010.6,1,
11/24/2014 6:25,13.26,91.9,11.99,122,1,1010.5,1,
11/24/2014 6:30,13.38,92,12.12,112,1,1010.2,1,
11/24/2014 6:35,13.64,91.9,12.36,163,1,1010,1,
11/24/2014 6:40,13.64,91.7,12.33,98,1.5,1010,1,
11/24/2014 6:45,13.64,91.9,12.36,105,1.3,1009.9,1,
11/24/2014 6:50,13.64,92.1,12.4,110,1.5,1009.9,1,
11/24/2014 6:55,13.62,92.3,12.41,119,1,1009.6,1,
11/24/2014 7:00,13.71,92.5,12.53,138,1.5,1009.7,2,
11/24/2014 7:05,13.81,92.7,12.66,140,1,1009.5,2,
11/24/2014 7:10,13.91,92.8,12.78,143,1.3,1009.1,3,
11/24/2014 7:15,13.86,92.9,12.75,100,1.8,1008.1,4,
11/24/2014 7:20,13.95,93,12.85,125,1.8,1008.2,4,
11/24/2014 7:25,14.03,93.1,12.95,86,2,1007.9,4,
11/24/2014 7:30,14,93.3,12.95,101,1.8,1007,7,
11/24/2014 7:35,14.12,93.3,13.07,93,2.5,1007.1,7,
11/24/2014 7:40,14.24,93.4,13.21,108,2,1007.3,8,
11/24/2014 7:45,14.29,93.3,13.24,154,1.3,1007.4,11,
11/24/2014 7:50,14.55,93.4,13.51,152,1.5,1007.2,12,
11/24/2014 7:55,14.82,93.3,13.77,147,1.5,1007.1,12,
11/24/2014 8:00,15.08,92.8,13.94,150,1.5,1006.7,8,
11/24/2014 8:05,15.17,92.5,13.98,153,1.5,1006.9,8,
11/24/2014 8:10,15.32,92.3,14.1,133,1.3,1006.6,9,
11/24/2014 8:15,15.46,92.1,14.2,154,1.3,1006.7,8,
11/24/2014 8:20,15.58,91.8,14.27,154,1.5,1006.7,13,
11/24/2014 8:25,15.82,91.6,14.47,156,2.5,1006.6,16,
11/24/2014 8:30,15.82,91.5,14.46,166,2.8,1006.4,16,
11/24/2014 8:35,15.77,91.7,14.44,161,2,1006.1,23,
11/24/2014 8:40,15.7,91.9,14.41,171,2.3,1005.9,31,
11/24/2014 8:45,15.82,92.2,14.57,166,1.8,1005.7,51,
11/24/2014 8:50,15.89,92.2,14.64,133,1.5,1005.7,31,
11/24/2014 8:55,16.01,92.2,14.76,159,1.8,1005.5,42,
11/24/2014 9:00,16.01,92.4,14.8,168,1.3,1005.8,39,
11/24/2014 9:05,16.13,92.3,14.9,159,1.8,1005.5,59,
11/24/2014 9:10,16.3,92.3,15.07,156,2.3,1005.5,48,
11/24/2014 9:15,16.32,92.3,15.09,143,1.5,1005.2,89,
11/24/2014 9:20,16.3,92.3,15.07,149,2,1005.4,67,
11/24/2014 9:25,16.37,92.3,15.14,149,2.3,1005.4,36,
11/24/2014 9:30,16.27,92.3,15.04,168,2.5,1005.4,54,
11/24/2014 9:35,16.22,92.5,15.02,164,1.8,1005.4,48,
11/24/2014 9:40,16.25,92.6,15.07,163,1.3,1005.4,58,
11/24/2014 9:45,16.32,92.7,15.16,161,2,1005.4,61,
11/24/2014 9:50,16.2,92.9,15.07,166,2,1005.3,69,
11/24/2014 9:55,16.3,93.1,15.2,173,1.8,1005.2,46,
11/24/2014 10:00,16.39,93.1,15.29,173,1.8,1005.1,101,
11/24/2014 10:05,16.61,93.3,15.54,171,1.3,1004.9,81,
11/24/2014 10:10,16.82,93,15.7,167,2.5,1004.4,102,
11/24/2014 10:15,16.96,92.9,15.82,167,3,1004.6,127,
11/24/2014 10:20,16.94,92.8,15.79,167,2,1004.4,79,
11/24/2014 10:25,16.99,93,15.87,160,2,1004.2,101,
11/24/2014 10:30,17.08,93,15.96,161,1.5,1004,164,
11/24/2014 10:35,17.13,93.1,16.03,163,1,1003.9,83,
11/24/2014 10:40,17.18,93.3,16.11,157,1.3,1003.7,113,
11/24/2014 10:45,17.27,93.1,16.17,161,1.8,1003.4,82,
11/24/2014 10:50,17.42,93,16.3,170,2.3,1003.3,99,
11/24/2014 10:55,17.34,93,16.22,171,2.5,1003.4,124,
11/24/2014 11:00,17.44,93.1,16.33,168,2,1003.2,123,
11/24/2014 11:05,17.56,93,16.44,175,2.8,1003.2,122,
11/24/2014 11:10,17.75,92.8,16.59,174,2.3,1003.1,142,
11/24/2014 11:15,17.87,92.2,16.61,171,2,1003.2,107,
11/24/2014 11:20,17.96,91.9,16.65,168,2.5,1003,197,
11/24/2014 11:25,18.01,91.5,16.63,174,3,1003.1,98,
11/24/2014 11:30,17.99,91.3,16.57,166,2,1003,138,
11/24/2014 11:35,17.91,91.2,16.48,184,2.8,1003,66,
11/24/2014 11:40,17.94,91.3,16.52,180,3.5,1003.1,142,
11/24/2014 11:45,17.99,91.3,16.57,187,3.5,1002.9,178,
11/24/2014 11:50,18.2,91.3,16.78,180,3.3,1002.9,333,
11/24/2014 11:55,18.34,90.8,16.83,178,3.3,1002.8,202,
11/24/2014 12:00,18.39,90.6,16.85,177,2.3,1002.4,119,
11/24/2014 12:05,18.37,90.6,16.83,184,2.3,1002.4,82,
11/24/2014 12:10,18.32,90.5,16.76,177,2.8,1002.3,101,
11/24/2014 12:15,18.06,90.8,16.55,190,2.8,1002.4,133,
11/24/2014 12:20,17.99,91.6,16.62,185,2.8,1002.1,101,
11/24/2014 12:25,17.96,92.2,16.7,187,2.8,1002.2,188,
11/24/2014 12:30,18.08,92.5,16.87,181,3,1002.1,129,
11/24/2014 12:35,18.2,92.8,17.04,181,2.3,1001.9,176,
11/24/2014 12:40,18.53,92.4,17.3,184,2.5,1001.9,136,
11/24/2014 12:45,18.65,92.1,17.36,188,2.5,1001.9,74,
11/24/2014 12:50,18.75,91.5,17.36,187,2.5,1001.9,81,
11/24/2014 12:55,18.79,91.1,17.33,184,2.5,1001.8,136,
11/24/2014 13:00,18.65,91.3,17.23,184,2.3,1001.9,74,
11/24/2014 13:05,18.58,91.7,17.23,181,2,1001.6,108,
11/24/2014 13:10,18.75,91.6,17.38,184,3.5,1001.7,86,
11/24/2014 13:15,18.84,91.5,17.45,190,2.8,1001.6,126,
11/24/2014 13:20,18.75,91.5,17.36,185,3.3,1001.6,68,
11/24/2014 13:25,18.89,91.4,17.48,190,3.8,1001.3,162,
11/24/2014 13:30,18.87,91.4,17.46,185,2.8,1001.5,83,
11/24/2014 13:35,18.84,91.2,17.4,185,3.5,1001.3,74,
11/24/2014 13:40,18.63,91.8,17.29,185,3,1001.4,49,
11/24/2014 13:45,18.7,92.1,17.41,184,2.8,1001.3,126,
11/24/2014 13:50,18.98,91.6,17.6,185,3,1001.3,108,
11/24/2014 13:55,19.17,90.8,17.65,194,3.3,1001.2,104,
11/24/2014 14:00,19.22,89.9,17.54,187,3.5,1001.1,119,
11/24/2014 14:05,19.25,89.3,17.47,185,2.8,1001,168,
11/24/2014 14:10,19.29,88.8,17.42,192,2.8,1001.1,132,
11/24/2014 14:15,19.25,88.7,17.36,191,3.3,1001.1,58,
11/24/2014 14:20,19.27,88.4,17.33,191,3.8,1001.1,92,
11/24/2014 14:25,19.27,88.3,17.31,180,2.5,1001,89,
11/24/2014 14:30,19.13,88.3,17.17,175,3,1001,74,
11/24/2014 14:35,19.22,88.3,17.26,184,2.5,1000.9,79,
11/24/2014 14:40,19.41,88.1,17.41,173,2,1000.5,276,
11/24/2014 14:45,19.22,87.7,17.15,173,2.5,1000.7,58,
11/24/2014 14:50,19.17,87.2,17.01,174,2.8,1000.5,64,
11/24/2014 14:55,19.08,87.1,16.91,175,3.3,1000.7,68,
11/24/2014 15:00,19.03,86.8,16.8,181,3.5,1000.6,63,
11/24/2014 15:05,19.03,86.5,16.75,181,3.5,1000.7,59,
11/24/2014 15:10,19.01,86.3,16.69,183,4,1000.8,39,
11/24/2014 15:15,18.98,86,16.61,180,3.8,1000.5,34,
11/24/2014 15:20,18.91,86,16.54,180,3.8,1000.6,42,
11/24/2014 15:25,18.89,85.9,16.5,181,3.5,1000.4,39,
11/24/2014 15:30,18.79,85.6,16.35,188,3.3,1000.4,26,
11/24/2014 15:35,18.77,85.7,16.35,187,3.3,1000.5,27,
11/24/2014 15:40,18.72,85.7,16.3,188,3.8,1000.4,28,
11/24/2014 15:45,18.7,85.6,16.26,181,3.3,1000.4,18,
11/24/2014 15:50,18.68,85.1,16.15,191,4.5,1000.4,13,
11/24/2014 15:55,18.56,85.5,16.1,178,3,1000.3,13,
11/24/2014 16:00,18.53,85.6,16.09,187,4.3,1000.3,6,
11/24/2014 16:05,18.44,85.7,16.02,175,3.5,1000.3,4,
11/24/2014 16:10,18.37,85.7,15.95,181,2.5,1000.4,3,
11/24/2014 16:15,18.32,85.8,15.92,177,3.5,1000.3,1,
11/24/2014 16:20,18.18,86.2,15.86,181,2.8,1000.4,1,
11/24/2014 16:25,18.08,86.6,15.83,175,2.5,1000.3,1,
11/24/2014 16:30,18.06,86.6,15.81,174,2.8,1000.2,1,
11/24/2014 16:35,18.08,86.3,15.78,184,3.5,1000.4,1,
11/24/2014 16:40,18.08,85.8,15.69,185,3.5,1000.4,1,
11/24/2014 16:45,18.13,85.5,15.68,187,4.3,1000.5,1,
11/24/2014 16:50,18.06,85.3,15.57,192,3.8,1000.7,1,
11/24/2014 16:55,18.08,85,15.54,181,3.5,1000.5,1,
11/24/2014 17:00,18.06,85,15.52,183,3,1000.6,1,
11/24/2014 17:05,17.96,85.1,15.44,190,3.8,1000.4,1,
11/24/2014 17:10,17.96,85.2,15.46,180,3.8,1000.4,1,
11/24/2014 17:15,17.87,85.2,15.37,184,3.5,1000.3,1,
11/24/2014 17:20,17.87,85.2,15.37,185,3.8,1000,1,
11/24/2014 17:25,17.77,85.2,15.27,185,3.5,1000.1,1,
11/24/2014 17:30,17.72,85.4,15.26,190,3,1000.3,1,
11/24/2014 17:35,17.7,85.5,15.26,190,4.3,1000.4,1,
11/24/2014 17:40,17.65,85.4,15.19,197,4,1000.6,1,
11/24/2014 17:45,17.63,85.5,15.19,202,4,1000.9,1,
11/24/2014 17:50,17.7,85.2,15.2,194,4,1001.2,1,
11/24/2014 17:55,17.72,84.7,15.13,195,5,1001.1,1,
11/24/2014 18:00,17.65,84.4,15.01,192,4.3,1001.5,1,
11/24/2014 18:05,17.72,84.1,15.02,195,3.8,1001.6,1,
11/24/2014 18:10,17.63,84,14.91,197,4,1001.6,1,
11/24/2014 18:15,17.63,84,14.91,198,3.8,1001.7,1,
11/24/2014 18:20,17.68,83.8,14.93,192,3.8,1002.1,1,
11/24/2014 18:25,17.65,83.6,14.86,194,4,1002.2,1,
11/24/2014 18:30,17.63,83.6,14.84,199,3.8,1002.1,1,
11/24/2014 18:35,17.61,83.5,14.8,199,3,1002.1,1,
11/24/2014 18:40,17.61,83.6,14.82,201,3.3,1002.1,1,
11/24/2014 18:45,17.68,83.3,14.83,201,3.8,1002.1,1,
11/24/2014 18:50,17.68,83,14.78,197,3.3,1002.2,1,
11/24/2014 18:55,17.72,82.7,14.76,199,3.3,1002.1,1,
11/24/2014 19:00,17.77,82.3,14.73,195,3.5,1002.1,1,
11/24/2014 19:05,17.77,82.2,14.71,197,3,1002.2,1,
11/24/2014 19:10,17.75,82.1,14.68,206,2.3,1002.3,1,
11/24/2014 19:15,17.77,81.7,14.62,197,3,1002.1,1,
11/24/2014 19:20,17.84,81.6,14.67,198,3.3,1002.2,1,
11/24/2014 19:25,17.82,81.2,14.57,199,3.3,1002.3,1,
11/24/2014 19:30,17.77,81.5,14.58,190,2.8,1002.4,1,
11/24/2014 19:35,17.75,81.2,14.5,192,3,1002.3,1,
11/24/2014 19:40,17.63,81.3,14.41,198,2.8,1002.2,1,
11/24/2014 19:45,17.56,81.7,14.41,190,2.3,1002.2,1,
11/24/2014 19:50,17.58,81.6,14.41,197,3.5,1002.4,1,
11/24/2014 19:55,17.56,81.6,14.4,198,3.5,1002.4,1,
11/24/2014 20:00,17.44,81.8,14.32,192,2.3,1002.6,1,
11/24/2014 20:05,17.37,81.8,14.25,195,2.8,1002.4,1,
11/24/2014 20:10,17.3,82,14.22,199,2.8,1002.5,1,
11/24/2014 20:15,17.2,82.3,14.18,199,2.5,1002.6,1,
11/24/2014 20:20,17.18,82.3,14.16,198,3.3,1002.4,1,
11/24/2014 20:25,17.11,82.3,14.09,195,3.5,1002.7,1,
11/24/2014 20:30,17.11,82.6,14.14,195,3.3,1002.5,1,
11/24/2014 20:35,17.01,82.7,14.06,201,3.3,1002.6,1,
11/24/2014 20:40,16.94,83,14.05,191,3,1002.7,1,
11/24/2014 20:45,16.94,83,14.05,197,3.5,1002.8,1,
11/24/2014 20:50,16.87,83.1,14,202,2.8,1002.9,1,
11/24/2014 20:55,16.84,83.1,13.97,195,3.3,1002.8,1,
11/24/2014 21:00,16.8,83.3,13.97,201,3.5,1003,1,
11/24/2014 21:05,16.72,83.4,13.91,206,2.5,1003.1,1,
11/24/2014 21:10,16.7,83.6,13.93,197,2.5,1003.1,1,
11/24/2014 21:15,16.77,83.3,13.94,194,3,1003.1,1,
11/24/2014 21:20,16.8,82.9,13.9,197,3,1003.2,1,
11/24/2014 21:25,16.72,83,13.84,197,2.3,1003.4,1,
11/24/2014 21:30,16.68,82.8,13.76,191,2.8,1003.4,1,
11/24/2014 21:35,16.7,82.7,13.76,191,2.3,1003.2,1,
11/24/2014 21:40,16.72,82.5,13.74,194,2.8,1003.2,1,
11/24/2014 21:45,16.72,82.4,13.72,202,2.8,1003.2,1,
11/24/2014 21:50,16.65,82.1,13.6,197,2.3,1003.2,1,
11/24/2014 21:55,16.75,82,13.68,194,2.8,1003.3,1,
11/24/2014 22:00,16.87,81.2,13.65,197,2.8,1003.4,1,
11/24/2014 22:05,16.8,81.1,13.56,190,2,1003.3,1,
11/24/2014 22:10,16.89,81,13.63,191,2,1003.4,1,
11/24/2014 22:15,16.89,80.3,13.49,202,1.8,1003.4,1,
11/24/2014 22:20,16.92,80.2,13.5,199,2.3,1003.5,1,
11/24/2014 22:25,17.03,80,13.57,194,2.3,1003.5,1,
11/24/2014 22:30,16.92,79.8,13.43,190,2,1003.5,1,
11/24/2014 22:35,16.92,80,13.47,194,2,1003.6,1,
11/24/2014 22:40,17.03,79.6,13.5,197,2.3,1003.7,1,
11/24/2014 22:45,17.08,79,13.43,206,3,1003.7,1,
11/24/2014 22:50,17.25,78.6,13.52,198,3.3,1003.7,1,
11/24/2014 22:55,17.15,78.6,13.42,197,2.8,1003.7,1,
11/24/2014 23:00,17.08,78.7,13.37,198,2.3,1003.7,1,
11/24/2014 23:05,17.06,78.8,13.37,204,2.3,1003.7,1,
11/24/2014 23:10,17.03,78.6,13.3,197,2.5,1003.6,1,
11/24/2014 23:15,17.03,78.7,13.32,194,2,1003.4,1,
11/24/2014 23:20,16.99,78.9,13.32,201,1.5,1003.5,1,
11/24/2014 23:25,16.94,78.8,13.25,218,2,1003.6,1,
11/24/2014 23:30,16.96,79,13.31,198,2,1003.7,1,
